topic_id,topic_name,metadata,property_id,equipment_id,unit,kind,dis
108560,Floor_02/DEV36232_FCU_PM_2_01/MORNING_WARMUP_TARGET_STPT,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36232_FCU_PM_2_01/MORNING_WARMUP_TARGET_STPT
108559,Floor_02/DEV36232_FCU_PM_2_01/OA_TEMP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36232_FCU_PM_2_01/OA_TEMP
108564,Floor_02/DEV36232_FCU_PM_2_01/OA_TEMP_HEAT_LOCKOUT,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36232_FCU_PM_2_01/OA_TEMP_HEAT_LOCKOUT
108568,Floor_02/DEV36232_FCU_PM_2_01/SPACE_TEMP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36232_FCU_PM_2_01/SPACE_TEMP
108556,Floor_02/DEV36232_FCU_PM_2_01/SUPPLY_FAN_CMD,"{""units"": ""Enum"", ""type"": ""boolean"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,Enum,boolean,DEV36232_FCU_PM_2_01/SUPPLY_FAN_CMD
108558,Floor_02/DEV36232_FCU_PM_2_01/SUPPLY_FAN_STATUS,"{""units"": ""Enum"", ""type"": ""boolean"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,Enum,boolean,DEV36232_FCU_PM_2_01/SUPPLY_FAN_STATUS
108570,Floor_02/DEV36232_FCU_PM_2_01/WWR_VALVE_CMD,"{""units"": ""noUnits"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,noUnits,float,DEV36232_FCU_PM_2_01/WWR_VALVE_CMD
108576,Floor_02/DEV36232_FCU_PM_2_01/WWR_VALVE_POS,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36232_FCU_PM_2_01/WWR_VALVE_POS
108516,Floor_02/DEV36232_FCU_PM_2_01/WWS_ISO_VALVE_CMD,"{""units"": ""Enum"", ""type"": ""boolean"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,Enum,boolean,DEV36232_FCU_PM_2_01/WWS_ISO_VALVE_CMD
108575,Floor_02/DEV36232_FCU_PM_2_01/WWS_ISO_VALVE_POS,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36232_FCU_PM_2_01/WWS_ISO_VALVE_POS
108584,Floor_02/DEV36233_VAV_2_01/ActCoolSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/ActCoolSP
108597,Floor_02/DEV36233_VAV_2_01/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36233_VAV_2_01/ActFlow
108596,Floor_02/DEV36233_VAV_2_01/ActFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36233_VAV_2_01/ActFlowSP
108583,Floor_02/DEV36233_VAV_2_01/ActHeatSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/ActHeatSP
108591,Floor_02/DEV36233_VAV_2_01/CO2Sensor,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36233_VAV_2_01/CO2Sensor
108581,Floor_02/DEV36233_VAV_2_01/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36233_VAV_2_01/CO2Setpoint
108602,Floor_02/DEV36233_VAV_2_01/ComSensor 1 CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36233_VAV_2_01/ComSensor 1 CO2
108603,Floor_02/DEV36233_VAV_2_01/ComSensor 1 Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36233_VAV_2_01/ComSensor 1 Humidity
108579,Floor_02/DEV36233_VAV_2_01/ComSensor 1 Motion,"{""units"": ""Enum"", ""type"": ""boolean"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,Enum,boolean,DEV36233_VAV_2_01/ComSensor 1 Motion
108604,Floor_02/DEV36233_VAV_2_01/ComSensor 1 SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/ComSensor 1 SpaceTemp
108590,Floor_02/DEV36233_VAV_2_01/DischAirSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/DischAirSP
108587,Floor_02/DEV36233_VAV_2_01/DischargeTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/DischargeTemp
108592,Floor_02/DEV36233_VAV_2_01/DuctInTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/DuctInTemp
108582,Floor_02/DEV36233_VAV_2_01/EffectSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/EffectSP
108595,Floor_02/DEV36233_VAV_2_01/FanSpeed,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36233_VAV_2_01/FanSpeed
108589,Floor_02/DEV36233_VAV_2_01/Heat1,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36233_VAV_2_01/Heat1
108588,Floor_02/DEV36233_VAV_2_01/Heat2,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36233_VAV_2_01/Heat2
108555,Floor_02/DEV36233_VAV_2_01/Heat3,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36233_VAV_2_01/Heat3
108580,Floor_02/DEV36233_VAV_2_01/PFanStartFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36233_VAV_2_01/PFanStartFlowSP
108585,Floor_02/DEV36233_VAV_2_01/REHEAT_VALVE_POSITION,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36233_VAV_2_01/REHEAT_VALVE_POSITION
108586,Floor_02/DEV36233_VAV_2_01/SpaceHumidity,"{""units"": ""percentRelativeHumidity"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percentRelativeHumidity,float,DEV36233_VAV_2_01/SpaceHumidity
108593,Floor_02/DEV36233_VAV_2_01/SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/SpaceTemp
108599,Floor_02/DEV36233_VAV_2_01/UNITOUCH CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36233_VAV_2_01/UNITOUCH CO2
108600,Floor_02/DEV36233_VAV_2_01/UNITOUCH Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36233_VAV_2_01/UNITOUCH Humidity
108594,Floor_02/DEV36233_VAV_2_01/UNITOUCHSetpoint,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/UNITOUCHSetpoint
108601,Floor_02/DEV36233_VAV_2_01/UNITOUCH SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36233_VAV_2_01/UNITOUCH SpaceTemp
108598,Floor_02/DEV36233_VAV_2_01/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36233_VAV_2_01/VAV Actuator Command
108605,Floor_02/DEV36233_VAV_2_01/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36233_VAV_2_01/VAV Actuator Position
108606,Floor_02/DEV36233_VAV_2_01/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV36233_VAV_2_01/VAV Differential Pressure
108641,Floor_02/DEV36234_VAVRH_2_01/ActCoolSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/ActCoolSP
108655,Floor_02/DEV36234_VAVRH_2_01/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36234_VAVRH_2_01/ActFlow
108654,Floor_02/DEV36234_VAVRH_2_01/ActFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36234_VAVRH_2_01/ActFlowSP
108640,Floor_02/DEV36234_VAVRH_2_01/ActHeatSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/ActHeatSP
108649,Floor_02/DEV36234_VAVRH_2_01/CO2Sensor,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36234_VAVRH_2_01/CO2Sensor
108638,Floor_02/DEV36234_VAVRH_2_01/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36234_VAVRH_2_01/CO2Setpoint
108660,Floor_02/DEV36234_VAVRH_2_01/ComSensor 1 CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36234_VAVRH_2_01/ComSensor 1 CO2
108661,Floor_02/DEV36234_VAVRH_2_01/ComSensor 1 Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36234_VAVRH_2_01/ComSensor 1 Humidity
108636,Floor_02/DEV36234_VAVRH_2_01/ComSensor 1 Motion,"{""units"": ""Enum"", ""type"": ""boolean"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,Enum,boolean,DEV36234_VAVRH_2_01/ComSensor 1 Motion
108662,Floor_02/DEV36234_VAVRH_2_01/ComSensor 1 SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/ComSensor 1 SpaceTemp
108648,Floor_02/DEV36234_VAVRH_2_01/DischAirSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/DischAirSP
108644,Floor_02/DEV36234_VAVRH_2_01/DischargeTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/DischargeTemp
108650,Floor_02/DEV36234_VAVRH_2_01/DuctInTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/DuctInTemp
108639,Floor_02/DEV36234_VAVRH_2_01/EffectSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/EffectSP
108653,Floor_02/DEV36234_VAVRH_2_01/FanSpeed,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36234_VAVRH_2_01/FanSpeed
108647,Floor_02/DEV36234_VAVRH_2_01/Heat1,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36234_VAVRH_2_01/Heat1
108646,Floor_02/DEV36234_VAVRH_2_01/Heat2,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36234_VAVRH_2_01/Heat2
108645,Floor_02/DEV36234_VAVRH_2_01/Heat3,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36234_VAVRH_2_01/Heat3
108637,Floor_02/DEV36234_VAVRH_2_01/PFanStartFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36234_VAVRH_2_01/PFanStartFlowSP
108642,Floor_02/DEV36234_VAVRH_2_01/REHEAT_VALVE_POSITION,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36234_VAVRH_2_01/REHEAT_VALVE_POSITION
108643,Floor_02/DEV36234_VAVRH_2_01/SpaceHumidity,"{""units"": ""percentRelativeHumidity"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percentRelativeHumidity,float,DEV36234_VAVRH_2_01/SpaceHumidity
108651,Floor_02/DEV36234_VAVRH_2_01/SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/SpaceTemp
108657,Floor_02/DEV36234_VAVRH_2_01/UNITOUCH CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36234_VAVRH_2_01/UNITOUCH CO2
108658,Floor_02/DEV36234_VAVRH_2_01/UNITOUCH Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36234_VAVRH_2_01/UNITOUCH Humidity
108652,Floor_02/DEV36234_VAVRH_2_01/UNITOUCHSetpoint,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/UNITOUCHSetpoint
108659,Floor_02/DEV36234_VAVRH_2_01/UNITOUCH SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36234_VAVRH_2_01/UNITOUCH SpaceTemp
108656,Floor_02/DEV36234_VAVRH_2_01/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36234_VAVRH_2_01/VAV Actuator Command
108663,Floor_02/DEV36234_VAVRH_2_01/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36234_VAVRH_2_01/VAV Actuator Position
108664,Floor_02/DEV36234_VAVRH_2_01/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV36234_VAVRH_2_01/VAV Differential Pressure
108612,Floor_02/DEV36235_VAVRH_2_02/ActCoolSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/ActCoolSP
108626,Floor_02/DEV36235_VAVRH_2_02/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36235_VAVRH_2_02/ActFlow
108625,Floor_02/DEV36235_VAVRH_2_02/ActFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36235_VAVRH_2_02/ActFlowSP
108611,Floor_02/DEV36235_VAVRH_2_02/ActHeatSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/ActHeatSP
108620,Floor_02/DEV36235_VAVRH_2_02/CO2Sensor,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36235_VAVRH_2_02/CO2Sensor
108609,Floor_02/DEV36235_VAVRH_2_02/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36235_VAVRH_2_02/CO2Setpoint
108631,Floor_02/DEV36235_VAVRH_2_02/ComSensor 1 CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36235_VAVRH_2_02/ComSensor 1 CO2
108632,Floor_02/DEV36235_VAVRH_2_02/ComSensor 1 Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36235_VAVRH_2_02/ComSensor 1 Humidity
108607,Floor_02/DEV36235_VAVRH_2_02/ComSensor 1 Motion,"{""units"": ""Enum"", ""type"": ""boolean"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,Enum,boolean,DEV36235_VAVRH_2_02/ComSensor 1 Motion
108633,Floor_02/DEV36235_VAVRH_2_02/ComSensor 1 SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/ComSensor 1 SpaceTemp
108619,Floor_02/DEV36235_VAVRH_2_02/DischAirSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/DischAirSP
108615,Floor_02/DEV36235_VAVRH_2_02/DischargeTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/DischargeTemp
108621,Floor_02/DEV36235_VAVRH_2_02/DuctInTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/DuctInTemp
108610,Floor_02/DEV36235_VAVRH_2_02/EffectSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/EffectSP
108624,Floor_02/DEV36235_VAVRH_2_02/FanSpeed,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36235_VAVRH_2_02/FanSpeed
108618,Floor_02/DEV36235_VAVRH_2_02/Heat1,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36235_VAVRH_2_02/Heat1
108617,Floor_02/DEV36235_VAVRH_2_02/Heat2,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36235_VAVRH_2_02/Heat2
108616,Floor_02/DEV36235_VAVRH_2_02/Heat3,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36235_VAVRH_2_02/Heat3
108608,Floor_02/DEV36235_VAVRH_2_02/PFanStartFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36235_VAVRH_2_02/PFanStartFlowSP
108613,Floor_02/DEV36235_VAVRH_2_02/REHEAT_VALVE_POSITION,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36235_VAVRH_2_02/REHEAT_VALVE_POSITION
108614,Floor_02/DEV36235_VAVRH_2_02/SpaceHumidity,"{""units"": ""percentRelativeHumidity"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percentRelativeHumidity,float,DEV36235_VAVRH_2_02/SpaceHumidity
108622,Floor_02/DEV36235_VAVRH_2_02/SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/SpaceTemp
108628,Floor_02/DEV36235_VAVRH_2_02/UNITOUCH CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36235_VAVRH_2_02/UNITOUCH CO2
108629,Floor_02/DEV36235_VAVRH_2_02/UNITOUCH Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36235_VAVRH_2_02/UNITOUCH Humidity
108623,Floor_02/DEV36235_VAVRH_2_02/UNITOUCHSetpoint,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/UNITOUCHSetpoint
108630,Floor_02/DEV36235_VAVRH_2_02/UNITOUCH SpaceTemp,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36235_VAVRH_2_02/UNITOUCH SpaceTemp
108627,Floor_02/DEV36235_VAVRH_2_02/VAV Actuator Command,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36235_VAVRH_2_02/VAV Actuator Command
108634,Floor_02/DEV36235_VAVRH_2_02/VAV Actuator Position,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36235_VAVRH_2_02/VAV Actuator Position
108635,Floor_02/DEV36235_VAVRH_2_02/VAV Differential Pressure,"{""units"": ""inchesOfWater"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,inchesOfWater,float,DEV36235_VAVRH_2_02/VAV Differential Pressure
108670,Floor_02/DEV36236_VAVRH_2_03/ActCoolSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/ActCoolSP
108684,Floor_02/DEV36236_VAVRH_2_03/ActFlow,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36236_VAVRH_2_03/ActFlow
108683,Floor_02/DEV36236_VAVRH_2_03/ActFlowSP,"{""units"": ""cubicFeetPerMinute"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,cubicFeetPerMinute,float,DEV36236_VAVRH_2_03/ActFlowSP
108669,Floor_02/DEV36236_VAVRH_2_03/ActHeatSP,"{""units"": ""degreesFahrenheit"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,degreesFahrenheit,float,DEV36236_VAVRH_2_03/ActHeatSP
108678,Floor_02/DEV36236_VAVRH_2_03/CO2Sensor,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36236_VAVRH_2_03/CO2Sensor
108667,Floor_02/DEV36236_VAVRH_2_03/CO2Setpoint,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36236_VAVRH_2_03/CO2Setpoint
108689,Floor_02/DEV36236_VAVRH_2_03/ComSensor 1 CO2,"{""units"": ""partsPerMillion"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,partsPerMillion,float,DEV36236_VAVRH_2_03/ComSensor 1 CO2
108690,Floor_02/DEV36236_VAVRH_2_03/ComSensor 1 Humidity,"{""units"": ""percent"", ""type"": ""float"", ""tz"": """"}",b470b97b-4ea7-481c-97b7-22a81a219587,,percent,float,DEV36236_VAVRH_2_03/ComSensor 1 Humidity
